tick_ms,valid_fix,fix_type,satellites,latitude_deg,longitude_deg,altitude_m,speed_mps,course_deg,hdop
731306,1,1,11,39.97357941,-105.14998627,1640.5000,0.4362,0.0000,0.8500
732125,1,1,11,39.97356415,-105.14998627,1640.5000,0.3915,0.0000,0.8500
732382,1,1,11,39.97356415,-105.14998627,1640.1000,0.3915,0.0000,0.8500
733130,1,1,11,39.97355652,-105.14998627,1640.1000,0.5361,0.0000,0.8500
733299,1,1,11,39.97355652,-105.14998627,1640.0000,0.5361,0.0000,0.8500
734148,1,1,11,39.97355270,-105.14997864,1640.0000,0.5170,0.0000,0.8500
734348,1,1,11,39.97355270,-105.14997864,1638.3000,0.5170,0.0000,0.8500
735153,1,1,11,39.97354889,-105.14997864,1638.3000,0.4630,0.0000,0.8500
735339,1,1,11,39.97354889,-105.14997864,1638.1000,0.4630,0.0000,0.8500
736122,1,1,11,39.97355652,-105.14996338,1638.1000,0.2089,0.0000,0.8500
736236,1,1,11,39.97355652,-105.14996338,1638.1000,0.2089,0.0000,0.8500
737147,1,1,11,39.97356033,-105.14996338,1638.1000,0.1286,0.0000,0.8500
737314,1,1,11,39.97356033,-105.14996338,1637.5000,0.1286,0.0000,0.8500
738140,1,1,11,39.97355652,-105.14995575,1637.5000,0.2963,0.0000,0.8500
738256,1,1,10,39.97355652,-105.14995575,1637.4000,0.2963,0.0000,0.9900
739134,1,1,10,39.97355270,-105.14996338,1637.4000,0.1008,0.0000,0.9900
739352,1,1,11,39.97355270,-105.14996338,1637.2000,0.1008,0.0000,0.8500
740112,1,1,11,39.97354889,-105.14996338,1637.2000,0.1157,0.0000,0.8500
740265,1,1,9,39.97354889,-105.14996338,1636.8000,0.1157,0.0000,1.1300
741170,1,1,9,39.97354507,-105.14997101,1636.8000,0.2495,0.0000,1.1300
741286,1,1,9,39.97354507,-105.14997101,1636.8000,0.2495,0.0000,1.1300
742137,1,1,9,39.97354126,-105.14997101,1636.8000,0.1548,0.0000,1.1300
742247,1,1,9,39.97354126,-105.14997101,1636.4000,0.1548,0.0000,1.1300
743111,1,1,9,39.97354126,-105.14997101,1636.4000,0.1127,0.0000,1.1300
743249,1,1,10,39.97354126,-105.14997101,1637.2000,0.1127,0.0000,1.0800
744116,1,1,10,39.97353745,-105.14997864,1637.2000,0.1677,0.0000,1.0800
744264,1,1,10,39.97353745,-105.14997864,1636.9000,0.1677,0.0000,1.0800
745137,1,1,10,39.97353745,-105.14997101,1636.9000,0.0427,0.0000,1.0800
745341,1,1,10,39.97353745,-105.14997101,1636.7000,0.0427,0.0000,1.0800
746136,1,1,10,39.97353745,-105.14995575,1636.7000,0.4764,0.0000,1.0800
746330,1,1,10,39.97353745,-105.14995575,1636.7000,0.4764,0.0000,0.9900
747105,1,1,10,39.97353363,-105.14996338,1636.7000,0.3112,0.0000,0.9900
747256,1,1,8,39.97353363,-105.14996338,1636.3000,0.3112,0.0000,1.4600
748116,1,1,8,39.97352982,-105.14996338,1636.3000,0.2058,0.0000,1.4600
748271,1,1,9,39.97352982,-105.14996338,1636.1000,0.2058,0.0000,1.0900
749138,1,1,9,39.97351837,-105.14997101,1636.1000,0.2531,0.0000,1.0900
749256,1,1,10,39.97351837,-105.14997101,1635.6000,0.2531,0.0000,0.9400
750138,1,1,10,39.97351456,-105.14997101,1635.6000,0.2840,0.0000,0.9400
750342,1,1,10,39.97351456,-105.14997101,1635.2000,0.2840,0.0000,0.9400
751130,1,1,10,39.97351074,-105.14997101,1635.2000,0.2011,0.0000,0.9400
751244,1,1,10,39.97351074,-105.14997101,1635.1000,0.2011,0.0000,0.9400
752152,1,1,10,39.97350693,-105.14997101,1635.1000,0.2742,0.0000,0.9400
752266,1,1,11,39.97350693,-105.14997101,1633.4000,0.2742,0.0000,0.9400
753127,1,1,11,39.97351074,-105.14997101,1633.4000,0.2258,0.0000,0.9400
753242,1,1,11,39.97351074,-105.14997101,1633.1000,0.2258,0.0000,0.8500
754164,1,1,11,39.97351456,-105.14997864,1633.1000,0.2186,0.0000,0.8500
754286,1,1,12,39.97351456,-105.14997864,1632.9000,0.2186,0.0000,0.8500
755144,1,1,12,39.97352219,-105.14996338,1632.9000,0.0571,0.0000,0.8500
755256,1,1,12,39.97352219,-105.14996338,1633.1000,0.0571,0.0000,0.8500
756139,1,1,12,39.97352219,-105.14996338,1633.1000,0.1106,0.0000,0.8500
756339,1,1,12,39.97352219,-105.14996338,1632.9000,0.1106,0.0000,0.8500
757081,1,1,12,39.97352219,-105.14997101,1632.9000,0.0977,0.0000,0.8500
757292,1,1,12,39.97352219,-105.14997101,1632.8000,0.0977,0.0000,0.8500
758127,1,1,12,39.97351456,-105.14997101,1632.8000,0.0653,0.0000,0.8500
758291,1,1,11,39.97351456,-105.14997101,1633.0000,0.0653,0.0000,0.8500
759146,1,1,11,39.97351074,-105.14997864,1633.0000,0.1713,0.0000,0.8500
759325,1,1,11,39.97351074,-105.14997864,1632.9000,0.1713,0.0000,0.8500
760139,1,1,11,39.97351456,-105.14997864,1632.9000,0.1672,0.0000,0.8500
760289,1,1,11,39.97351456,-105.14997864,1632.9000,0.1672,0.0000,0.8500
761115,1,1,11,39.97351456,-105.14996338,1632.9000,0.0761,0.0000,0.8500
761274,1,1,11,39.97351456,-105.14996338,1631.1000,0.0761,0.0000,0.9400
762155,1,1,11,39.97351074,-105.14996338,1631.1000,0.1348,0.0000,0.9400
762262,1,1,11,39.97351074,-105.14996338,1631.3000,0.1348,0.0000,0.9400
763092,1,1,11,39.97352219,-105.14996338,1631.3000,0.1327,0.0000,0.9400
763287,1,1,11,39.97352219,-105.14996338,1631.4000,0.1327,0.0000,0.9400
764117,1,1,11,39.97351837,-105.14996338,1631.4000,0.0340,0.0000,0.9400
764239,1,1,10,39.97351837,-105.14996338,1631.7000,0.0340,0.0000,0.9400
765126,1,1,10,39.97351837,-105.14996338,1631.7000,0.1312,0.0000,0.9400
765278,1,1,11,39.97351837,-105.14996338,1631.9000,0.1312,0.0000,0.9400
766129,1,1,11,39.97351074,-105.14996338,1631.9000,0.1631,0.0000,0.9400
766254,1,1,11,39.97351074,-105.14996338,1631.8000,0.1631,0.0000,0.9400
767135,1,1,11,39.97351456,-105.14995575,1631.8000,0.1816,0.0000,0.9400
767263,1,1,9,39.97351456,-105.14995575,1631.8000,0.1816,0.0000,1.4600
768120,1,1,9,39.97351456,-105.14994812,1631.8000,0.2721,0.0000,1.4600
768296,1,1,10,39.97351456,-105.14994812,1632.0000,0.2721,0.0000,1.3900
769085,1,1,10,39.97351837,-105.14994812,1632.0000,0.3066,0.0000,1.3900
769238,1,1,9,39.97351837,-105.14994812,1632.0000,0.3066,0.0000,1.4600
770099,1,1,9,39.97352219,-105.14994049,1632.0000,0.3910,0.0000,1.4600
770257,1,1,11,39.97352219,-105.14994049,1631.1000,0.3910,0.0000,0.8500
771175,1,1,11,39.97352982,-105.14993286,1631.1000,0.3411,0.0000,0.8500
771328,1,1,11,39.97352982,-105.14993286,1631.2000,0.3411,0.0000,0.8500
772155,1,1,11,39.97353363,-105.14992523,1631.2000,0.4044,0.0000,0.8500
772304,1,1,11,39.97353363,-105.14992523,1631.3000,0.4044,0.0000,0.8500
773136,1,1,11,39.97353363,-105.14991760,1631.3000,0.4095,0.0000,0.8500
773287,1,1,11,39.97353363,-105.14991760,1629.8000,0.4095,0.0000,0.8500
774151,1,1,11,39.97354126,-105.14990997,1629.8000,0.4296,0.0000,0.8500
774346,1,1,11,39.97354126,-105.14990997,1630.0000,0.4296,0.0000,0.8500
775141,1,1,11,39.97355270,-105.14990997,1630.0000,0.5098,0.0000,0.8500
775374,1,1,11,39.97355270,-105.14990997,1630.1000,0.5098,0.0000,0.8500
776145,1,1,11,39.97355270,-105.14990997,1630.1000,0.3858,0.0000,0.8500
776267,1,1,10,39.97355270,-105.14990997,1631.1000,0.3858,0.0000,1.0800
777125,1,1,10,39.97356033,-105.14990234,1631.1000,0.5062,0.0000,1.0800
777330,1,1,10,39.97356033,-105.14990234,1631.3000,0.5062,0.0000,1.0800
778082,1,1,10,39.97357178,-105.14989471,1631.3000,0.5726,0.0000,1.0800
778200,1,1,10,39.97357178,-105.14989471,1631.6000,0.5726,0.0000,1.0800
779136,1,1,10,39.97356796,-105.14990234,1631.6000,0.3730,0.0000,1.0800
779300,1,1,11,39.97356796,-105.14990234,1633.3000,0.3730,0.0000,0.8500
780119,1,1,11,39.97357559,-105.14990234,1633.3000,0.4609,0.0000,0.8500
780271,1,1,11,39.97357559,-105.14990234,1633.4000,0.4609,0.0000,0.8500
781143,1,1,11,39.97358322,-105.14989471,1633.4000,0.4913,0.0000,0.8500
781306,1,1,10,39.97358322,-105.14989471,1633.7000,0.4913,0.0000,0.8800
782132,1,1,10,39.97357941,-105.14990234,1633.7000,0.4044,0.0000,0.8800
782260,1,1,10,39.97357941,-105.14990234,1635.9000,0.4044,0.0000,0.8800
783167,1,1,10,39.97358322,-105.14989471,1635.9000,0.4208,0.0000,0.8800
783285,1,1,11,39.97358322,-105.14989471,1636.1000,0.4208,0.0000,0.8500
784131,1,1,11,39.97358322,-105.14989471,1636.1000,0.2958,0.0000,0.8500
784276,1,1,11,39.97358322,-105.14989471,1636.1000,0.2958,0.0000,0.8500
785141,1,1,11,39.97357941,-105.14990234,1636.1000,0.2022,0.0000,0.8500
785338,1,1,11,39.97357941,-105.14990234,1636.7000,0.2022,0.0000,0.8500
786164,1,1,11,39.97358322,-105.14989471,1636.7000,0.1523,0.0000,0.8500
786319,1,1,11,39.97358322,-105.14989471,1636.7000,0.1523,0.0000,0.8500
787148,1,1,11,39.97358704,-105.14990234,1636.7000,0.2011,0.0000,0.8500
787294,1,1,11,39.97358704,-105.14990234,1636.9000,0.2011,0.0000,0.8500
788136,1,1,11,39.97357941,-105.14990234,1636.9000,0.0571,0.0000,0.8500
788301,1,1,11,39.97357941,-105.14990234,1637.0000,0.0571,0.0000,0.8500
789123,1,1,11,39.97357178,-105.14989471,1637.0000,0.3478,0.0000,0.8500
789295,1,1,10,39.97357178,-105.14989471,1637.3000,0.3478,0.0000,0.8800
790155,1,1,10,39.97356796,-105.14989471,1637.3000,0.3833,0.0000,0.8800
790287,1,1,11,39.97356796,-105.14989471,1637.4000,0.3833,0.0000,0.8500
791138,1,1,11,39.97355652,-105.14989471,1637.4000,0.4429,0.0000,0.8500
791256,1,1,11,39.97355652,-105.14989471,1638.5000,0.4429,0.0000,0.8500
792087,1,1,11,39.97356033,-105.14990234,1638.5000,0.1878,0.0000,0.8500
792204,1,1,11,39.97356033,-105.14990234,1638.6000,0.1878,0.0000,0.8500
793129,1,1,11,39.97356033,-105.14989471,1638.6000,0.1857,0.0000,0.8500
793290,1,1,11,39.97356033,-105.14989471,1638.8000,0.1857,0.0000,0.8500
794151,1,1,11,39.97355652,-105.14987946,1638.8000,0.2963,0.0000,0.8500
794258,1,1,11,39.97355652,-105.14987946,1638.1000,0.2963,0.0000,0.8500
795086,1,1,11,39.97357178,-105.14988708,1638.1000,0.2428,0.0000,0.8500
795238,1,1,11,39.97357178,-105.14988708,1638.0000,0.2428,0.0000,0.8500
796125,1,1,11,39.97358322,-105.14987946,1638.0000,0.5402,0.0000,0.8500
796286,1,1,11,39.97358322,-105.14987946,1638.1000,0.5402,0.0000,0.8500
797088,1,1,11,39.97359467,-105.14985657,1638.1000,0.6209,0.0000,0.8500
797263,1,1,11,39.97359467,-105.14985657,1635.6000,0.6209,0.0000,0.8500
798144,1,1,11,39.97359848,-105.14986420,1635.6000,0.4877,0.0000,0.8500
798253,1,1,11,39.97359848,-105.14986420,1635.6000,0.4877,0.0000,0.8500
799133,1,1,11,39.97359467,-105.14986420,1635.6000,0.3015,0.0000,0.8500
799249,1,1,11,39.97359467,-105.14986420,1635.7000,0.3015,0.0000,0.8500
800129,1,1,11,39.97359848,-105.14987183,1635.7000,0.2912,0.0000,0.8500
800248,1,1,10,39.97359848,-105.14987183,1636.6000,0.2912,0.0000,1.0800
801110,1,1,10,39.97359085,-105.14986420,1636.6000,0.2778,0.0000,1.0800
801272,1,1,10,39.97359085,-105.14986420,1637.0000,0.2778,0.0000,1.0800
802191,1,1,10,39.97359467,-105.14987183,1637.0000,0.1379,0.0000,1.0800
802343,1,1,10,39.97359467,-105.14987183,1637.1000,0.1379,0.0000,1.0800
803129,1,1,10,39.97360229,-105.14987183,1637.1000,0.1281,0.0000,1.0800
803285,1,1,10,39.97360229,-105.14987183,1636.6000,0.1281,0.0000,0.9000
804133,1,1,10,39.97360229,-105.14987183,1636.6000,0.0437,0.0000,0.9000
804283,1,1,10,39.97360229,-105.14987183,1636.6000,0.0437,0.0000,0.8700
805160,1,1,10,39.97359467,-105.14987183,1636.6000,0.2613,0.0000,0.8700
805315,1,1,10,39.97359467,-105.14987183,1636.7000,0.2613,0.0000,0.8800
806102,1,1,10,39.97359467,-105.14987946,1636.7000,0.0309,0.0000,0.8800
806265,1,1,10,39.97359467,-105.14987946,1637.4000,0.0309,0.0000,0.8800
807120,1,1,10,39.97360229,-105.14987946,1637.4000,0.0947,0.0000,0.8800
807276,1,1,10,39.97360229,-105.14987946,1637.8000,0.0947,0.0000,0.8800
808160,1,1,10,39.97359848,-105.14988708,1637.8000,0.0761,0.0000,0.8800
808281,1,1,10,39.97359848,-105.14988708,1637.8000,0.0761,0.0000,0.8800
809137,1,1,10,39.97358704,-105.14989471,1637.8000,0.0679,0.0000,0.8800
809283,1,1,11,39.97358704,-105.14989471,1638.0000,0.0679,0.0000,0.8500
810176,1,1,11,39.97359085,-105.14989471,1638.0000,0.0890,0.0000,0.8500
810388,1,1,11,39.97359085,-105.14989471,1637.9000,0.0890,0.0000,0.8500
811150,1,1,11,39.97359467,-105.14989471,1637.9000,0.0134,0.0000,0.8500
811224,1,1,11,39.97359467,-105.14989471,1638.1000,0.0134,0.0000,0.8500
812184,1,1,11,39.97359085,-105.14990234,1638.1000,0.0792,0.0000,0.8500
812387,1,1,11,39.97359085,-105.14990234,1639.4000,0.0792,0.0000,0.8500
813148,1,1,11,39.97359848,-105.14990234,1639.4000,0.0854,0.0000,0.8500
813298,1,1,11,39.97359848,-105.14990234,1639.7000,0.0854,0.0000,0.8500
814120,1,1,11,39.97360229,-105.14990997,1639.7000,0.1332,0.0000,0.8500
814279,1,1,11,39.97360229,-105.14990997,1639.6000,0.1332,0.0000,0.8500
815128,1,1,11,39.97360611,-105.14991760,1639.6000,0.1420,0.0000,0.8500
815276,1,1,11,39.97360611,-105.14991760,1641.5000,0.1420,0.0000,0.8500
816150,1,1,11,39.97360611,-105.14991760,1641.5000,0.1862,0.0000,0.8500
816264,1,1,11,39.97360611,-105.14991760,1642.0000,0.1862,0.0000,0.8500
817162,1,1,11,39.97360992,-105.14992523,1642.0000,0.2150,0.0000,0.8500
817317,1,1,11,39.97360992,-105.14992523,1642.4000,0.2150,0.0000,0.8500
818134,1,1,11,39.97360611,-105.14991760,1642.4000,0.0916,0.0000,0.8500
818286,1,1,11,39.97360611,-105.14991760,1640.7000,0.0916,0.0000,0.8500
819123,1,1,11,39.97360992,-105.14992523,1640.7000,0.1194,0.0000,0.8500
819288,1,1,11,39.97360992,-105.14992523,1640.8000,0.1194,0.0000,0.8500
820138,1,1,11,39.97360992,-105.14992523,1640.8000,0.0304,0.0000,0.8500
820286,1,1,11,39.97360992,-105.14992523,1641.2000,0.0304,0.0000,0.8500
821154,1,1,11,39.97361755,-105.14993286,1641.2000,0.2624,0.0000,0.8500
821269,1,1,10,39.97361755,-105.14993286,1640.8000,0.2624,0.0000,0.9900
822134,1,1,10,39.97362137,-105.14994049,1640.8000,0.1795,0.0000,0.9900
822289,1,1,11,39.97362137,-105.14994049,1640.9000,0.1795,0.0000,0.8500
823141,1,1,11,39.97362518,-105.14994049,1640.9000,0.1729,0.0000,0.8500
823341,1,1,11,39.97362518,-105.14994049,1641.1000,0.1729,0.0000,0.8500
824140,1,1,11,39.97362518,-105.14995575,1641.1000,0.1631,0.0000,0.8500
824301,1,1,10,39.97362518,-105.14995575,1642.7000,0.1631,0.0000,0.8700
825157,1,1,10,39.97362900,-105.14995575,1642.7000,0.3107,0.0000,0.8700
825363,1,1,11,39.97362900,-105.14995575,1642.8000,0.3107,0.0000,0.8500
826169,1,1,11,39.97363281,-105.14996338,1642.8000,0.3148,0.0000,0.8500
826272,1,1,11,39.97363281,-105.14996338,1642.3000,0.3148,0.0000,0.8500
827139,1,1,11,39.97362900,-105.14997864,1642.3000,0.3359,0.0000,0.8500
827257,1,1,11,39.97362900,-105.14997864,1642.5000,0.3359,0.0000,0.8500
828142,1,1,11,39.97363663,-105.14997864,1642.5000,0.2408,0.0000,0.8500
828402,1,1,11,39.97363663,-105.14997864,1642.3000,0.2408,0.0000,0.8500
829150,1,1,11,39.97363663,-105.14997864,1642.3000,0.2233,0.0000,0.8500
829269,1,1,11,39.97363663,-105.14997864,1642.4000,0.2233,0.0000,0.8500
830137,1,1,11,39.97363663,-105.14997864,1642.4000,0.2490,0.0000,0.8500
830302,1,1,10,39.97363663,-105.14997864,1643.9000,0.2490,0.0000,0.8800
831154,1,1,10,39.97363281,-105.14997864,1643.9000,0.0828,0.0000,0.8800
831308,1,1,9,39.97363281,-105.14997864,1643.6000,0.0828,0.0000,1.0000
832126,1,1,9,39.97363281,-105.14997864,1643.6000,0.1471,0.0000,1.0000
832324,1,1,9,39.97363281,-105.14997864,1643.7000,0.1471,0.0000,1.0000
833124,1,1,9,39.97363281,-105.14997101,1643.7000,0.1677,0.0000,1.0000
833287,1,1,9,39.97363281,-105.14997101,1642.4000,0.1677,0.0000,1.0000
834146,1,1,9,39.97362900,-105.14997864,1642.4000,0.0725,0.0000,1.0000
834293,1,1,9,39.97362900,-105.14997864,1642.6000,0.0725,0.0000,1.0700
835194,1,1,9,39.97362137,-105.14998627,1642.6000,0.1600,0.0000,1.0700
835311,1,1,10,39.97362137,-105.14998627,1642.5000,0.1600,0.0000,0.8800
836129,1,1,10,39.97362137,-105.14997864,1642.5000,0.0571,0.0000,0.8800
836335,1,1,11,39.97362137,-105.14997864,1642.1000,0.0571,0.0000,0.8500
837157,1,1,11,39.97361755,-105.14997864,1642.1000,0.0761,0.0000,0.8500
837314,1,1,11,39.97361755,-105.14997864,1642.1000,0.0761,0.0000,0.8500
838152,1,1,11,39.97361374,-105.14997864,1642.1000,0.0694,0.0000,0.8500
838307,1,1,11,39.97361374,-105.14997864,1642.0000,0.0694,0.0000,0.8500
839186,1,1,11,39.97361374,-105.14999390,1642.0000,0.3051,0.0000,0.8500
839378,1,1,11,39.97361374,-105.14999390,1642.8000,0.3051,0.0000,0.8500
840187,1,1,11,39.97360992,-105.14999390,1642.8000,0.1358,0.0000,0.8500
840308,1,1,11,39.97360992,-105.14999390,1642.8000,0.1358,0.0000,0.8500
841155,1,1,11,39.97360611,-105.14999390,1642.8000,0.0427,0.0000,0.8500
841316,1,1,11,39.97360611,-105.14999390,1642.6000,0.0427,0.0000,0.8500
842148,1,1,11,39.97360611,-105.14999390,1642.6000,0.2438,0.0000,0.8500
842300,1,1,10,39.97360611,-105.14999390,1642.9000,0.2438,0.0000,0.9900
843146,1,1,10,39.97360992,-105.15000153,1642.9000,0.3400,0.0000,0.9900
843297,1,1,11,39.97360992,-105.15000153,1642.7000,0.3400,0.0000,0.8500
844274,1,1,11,39.97360611,-105.15000153,1642.9000,0.2552,0.0000,0.8500
845180,1,1,11,39.97360611,-105.15000153,1642.9000,0.1975,0.0000,0.8500
845330,1,1,11,39.97360611,-105.15000153,1643.3000,0.1975,0.0000,1.0800
846115,1,1,11,39.97359848,-105.15000153,1643.3000,0.0473,0.0000,1.0800
846291,1,1,11,39.97359848,-105.15000153,1643.3000,0.0473,0.0000,0.8500
847114,1,1,11,39.97359467,-105.15000153,1643.3000,0.1754,0.0000,0.8500
847246,1,1,11,39.97359467,-105.15000153,1643.6000,0.1754,0.0000,0.8500
848129,1,1,11,39.97359085,-105.15000916,1643.6000,0.1142,0.0000,0.8500
848350,1,1,11,39.97359085,-105.15000916,1644.5000,0.1142,0.0000,1.1500
849174,1,1,11,39.97358704,-105.15000916,1644.5000,0.1137,0.0000,1.1500
849376,1,1,11,39.97358704,-105.15000916,1644.9000,0.1137,0.0000,0.8500
850165,1,1,11,39.97358704,-105.15000916,1644.9000,0.0504,0.0000,0.8500
850341,1,1,10,39.97358704,-105.15000916,1645.3000,0.0504,0.0000,0.8700
851110,1,1,10,39.97358322,-105.15001678,1645.3000,0.1353,0.0000,0.8700
851279,1,1,11,39.97358322,-105.15001678,1645.9000,0.1353,0.0000,1.1400
852086,1,1,11,39.97358322,-105.15001678,1645.9000,0.1363,0.0000,1.1400
852205,1,1,10,39.97358322,-105.15001678,1646.1000,0.1363,0.0000,0.9900
853126,1,1,10,39.97358322,-105.15001678,1646.1000,0.1240,0.0000,0.9900
853241,1,1,11,39.97358322,-105.15001678,1646.0000,0.1240,0.0000,0.8500
854139,1,1,11,39.97357941,-105.15001678,1646.0000,0.0828,0.0000,0.8500
854262,1,1,11,39.97357941,-105.15001678,1644.9000,0.0828,0.0000,1.1900
855087,1,1,11,39.97357559,-105.15001678,1644.9000,0.2192,0.0000,1.1900
855212,1,1,10,39.97357559,-105.15001678,1645.0000,0.2192,0.0000,0.9900
856162,1,1,10,39.97357559,-105.15001678,1645.0000,0.0972,0.0000,0.9900
856319,1,1,11,39.97357559,-105.15001678,1645.1000,0.0972,0.0000,0.8500
857294,1,1,11,39.97357178,-105.15000916,1644.7000,0.0905,0.0000,1.0800
858152,1,1,11,39.97356415,-105.15000916,1644.7000,0.1703,0.0000,1.0800
858305,1,1,11,39.97356415,-105.15000916,1644.8000,0.1703,0.0000,0.8500
859129,1,1,11,39.97356415,-105.15000916,1644.8000,0.1230,0.0000,0.8500
859267,1,1,11,39.97356415,-105.15000916,1644.7000,0.1230,0.0000,0.8500
860129,1,1,11,39.97356415,-105.15000916,1644.7000,0.0309,0.0000,0.8500
860279,1,1,11,39.97356415,-105.15000916,1643.9000,0.0309,0.0000,1.1400
861149,1,1,11,39.97356415,-105.15000916,1643.9000,0.1286,0.0000,1.1400
861301,1,1,11,39.97356415,-105.15000916,1643.9000,0.1286,0.0000,0.8500
862103,1,1,11,39.97356796,-105.15001678,1643.9000,0.2150,0.0000,0.8500
862295,1,1,11,39.97356796,-105.15001678,1644.0000,0.2150,0.0000,0.8500
863178,1,1,11,39.97357178,-105.15001678,1644.0000,0.2593,0.0000,0.8500
863300,1,1,11,39.97357178,-105.15001678,1645.0000,0.2593,0.0000,1.1400
864239,1,1,11,39.97357559,-105.15002441,1645.3000,0.3308,0.0000,0.8500
865134,1,1,11,39.97357559,-105.15002441,1645.3000,0.3766,0.0000,0.8500
865252,1,1,11,39.97357559,-105.15002441,1645.6000,0.3766,0.0000,0.8500
866236,1,1,11,39.97357178,-105.15002441,1645.2000,0.1430,0.0000,0.8700
867156,1,1,11,39.97357178,-105.15003204,1645.2000,0.2408,0.0000,0.8700
867306,1,1,11,39.97357178,-105.15003204,1645.3000,0.2408,0.0000,0.8500
868129,1,1,11,39.97357559,-105.15003204,1645.3000,0.2269,0.0000,0.8500
868283,1,1,11,39.97357559,-105.15003204,1645.7000,0.2269,0.0000,0.8500
869134,1,1,11,39.97357178,-105.15003204,1645.7000,0.0900,0.0000,0.8500
869255,1,1,11,39.97357178,-105.15003204,1646.6000,0.0900,0.0000,0.8500
870148,1,1,11,39.97357178,-105.15002441,1646.6000,0.1878,0.0000,0.8500
870305,1,1,11,39.97357178,-105.15002441,1646.8000,0.1878,0.0000,0.8500
871194,1,1,11,39.97356796,-105.15002441,1646.8000,0.1801,0.0000,0.8500
871341,1,1,10,39.97356796,-105.15002441,1647.1000,0.1801,0.0000,1.0800
872141,1,1,10,39.97356415,-105.15003204,1647.1000,0.1034,0.0000,1.0800
872296,1,1,11,39.97356415,-105.15003204,1647.1000,0.1034,0.0000,1.0800
873146,1,1,11,39.97356415,-105.15003204,1647.1000,0.0633,0.0000,1.0800
873299,1,1,11,39.97356415,-105.15003204,1646.7000,0.0633,0.0000,0.8500
874167,1,1,11,39.97356415,-105.15002441,1646.7000,0.2022,0.0000,0.8500
874272,1,1,11,39.97356415,-105.15002441,1646.8000,0.2022,0.0000,0.8500
875162,1,1,11,39.97356415,-105.15002441,1646.8000,0.0540,0.0000,0.8500
875309,1,1,9,39.97356415,-105.15002441,1646.8000,0.0540,0.0000,1.1600
876138,1,1,9,39.97356796,-105.15001678,1646.8000,0.1765,0.0000,1.1600
876253,1,1,10,39.97356796,-105.15001678,1646.9000,0.1765,0.0000,0.9900
877162,1,1,10,39.97356796,-105.15001678,1646.9000,0.2855,0.0000,0.9900
877371,1,1,11,39.97356796,-105.15001678,1646.8000,0.2855,0.0000,0.8500
878158,1,1,11,39.97356415,-105.15001678,1646.8000,0.1451,0.0000,0.8500
878309,1,1,10,39.97356415,-105.15001678,1646.7000,0.1451,0.0000,0.9400
879153,1,1,10,39.97356796,-105.15000916,1646.7000,0.2814,0.0000,0.9400
879313,1,1,10,39.97356796,-105.15000916,1646.7000,0.2814,0.0000,0.9400
880138,1,1,10,39.97356033,-105.15000916,1646.7000,0.2135,0.0000,0.9400
880284,1,1,10,39.97356033,-105.15000916,1646.8000,0.2135,0.0000,0.9400
881126,1,1,10,39.97355652,-105.15000916,1646.8000,0.2696,0.0000,0.9400
881242,1,1,11,39.97355652,-105.15000916,1646.8000,0.2696,0.0000,1.1400
882150,1,1,11,39.97356033,-105.15000916,1646.8000,0.1219,0.0000,1.1400
882302,1,1,11,39.97356033,-105.15000916,1646.7000,0.1219,0.0000,0.8500
883162,1,1,11,39.97356033,-105.15000153,1646.7000,0.2253,0.0000,0.8500
883309,1,1,11,39.97356033,-105.15000153,1646.8000,0.2253,0.0000,0.8500
884137,1,1,11,39.97355270,-105.15000153,1646.8000,0.2449,0.0000,0.8500
884297,1,1,10,39.97355270,-105.15000153,1646.5000,0.2449,0.0000,0.9400
885148,1,1,10,39.97355652,-105.15000153,1646.5000,0.1302,0.0000,0.9400
885321,1,1,10,39.97355652,-105.15000153,1646.5000,0.1302,0.0000,0.9400
886138,1,1,10,39.97355652,-105.14999390,1646.5000,0.1759,0.0000,0.9400
886290,1,1,10,39.97355652,-105.14999390,1646.2000,0.1759,0.0000,0.9400
887119,1,1,10,39.97356033,-105.14998627,1646.2000,0.3827,0.0000,0.9400
887302,1,1,10,39.97356033,-105.14998627,1645.7000,0.3827,0.0000,0.9400
888150,1,1,10,39.97356415,-105.14997101,1645.7000,0.5170,0.0000,0.9400
888400,1,1,11,39.97356415,-105.14997101,1645.6000,0.5170,0.0000,0.8500
889191,1,1,11,39.97356415,-105.14997101,1645.6000,0.5011,0.0000,0.8500
